	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71
48	 ( 6 4 )	 ( 6 3 )	 ( 6 3 )	 ( 6 4 )	 ( 14 4 )	 ( 6 3 )	 ( 6 4 )	 ( 8 4 )	 ( 8 5 )	 ( 25 3 )	 ( 8 5 )	 ( 8 5 )	 ( 7 4 )	 ( 14 3 )	 ( 8 5 )	 ( 14 4 )	 ( 14 4 )	 ( 13 4 )	 ( 4 4 )	 ( 25 4 )	 ( 8 6 )	 ( 8 6 )	 ( 8 6 )	 ( 8 6 )	 ( 4 5 )	 ( 14 4 )	 ( 7 4 )	 ( 14 4 )	 ( 6 4 )	 ( 6 4 )	 ( 6 3 )	 ( 6 4 )	 ( 6 5 )	 ( 6 5 )	 ( 6 4 )	 ( 8 7 )	 ( 11 4 )	 ( 14 4 )	 ( 6 3 )	 ( 14 3 )	 ( 14 4 )	 ( 6 4 )	 ( 6 4 )	 ( 6 2 )	 ( 6 3 )	 ( 14 2 )	 ( 25 1 )	 ( 5 2 )	 ( 2147483647 0 )	 ( 25 2 )	 ( 25 2 )	 ( 8 6 )	 ( 8 6 )	 ( 7 5 )	 ( 10 5 )	 ( 6 1 )	 ( 6 3 )	 ( 6 2 )	 ( 6 4 )	 ( 6 3 )	 ( 6 2 )	 ( 10 4 )	 ( 8 6 )	 ( 6 4 )	 ( 25 4 )	 ( 12 5 )	 ( 25 4 )	 ( 6 3 )	 ( 5 3 )	 ( 6 3 )	 ( 6 3 )	 ( 6 2 )
49	 ( 6 4 )	 ( 6 3 )	 ( 6 3 )	 ( 6 4 )	 ( 14 4 )	 ( 7 4 )	 ( 6 4 )	 ( 5 2 )	 ( 5 3 )	 ( 28 1 )	 ( 5 3 )	 ( 5 3 )	 ( 5 3 )	 ( 14 3 )	 ( 5 3 )	 ( 14 4 )	 ( 14 4 )	 ( 13 2 )	 ( 13 3 )	 ( 28 2 )	 ( 5 4 )	 ( 5 4 )	 ( 5 4 )	 ( 5 4 )	 ( 13 4 )	 ( 14 4 )	 ( 7 4 )	 ( 14 4 )	 ( 6 4 )	 ( 6 4 )	 ( 6 3 )	 ( 7 5 )	 ( 6 5 )	 ( 6 5 )	 ( 7 5 )	 ( 5 5 )	 ( 11 4 )	 ( 14 4 )	 ( 6 3 )	 ( 14 3 )	 ( 14 4 )	 ( 6 4 )	 ( 6 4 )	 ( 6 2 )	 ( 6 3 )	 ( 14 2 )	 ( 50 1 )	 ( 7 1 )	 ( 25 2 )	 ( 2147483647 0 )	 ( 40 1 )	 ( 5 4 )	 ( 5 4 )	 ( 5 4 )	 ( 5 4 )	 ( 6 3 )	 ( 7 4 )	 ( 7 3 )	 ( 7 5 )	 ( 7 2 )	 ( 6 2 )	 ( 10 4 )	 ( 5 4 )	 ( 6 4 )	 ( 28 2 )	 ( 12 3 )	 ( 28 2 )	 ( 6 1 )	 ( 7 2 )	 ( 7 2 )	 ( 7 2 )	 ( 6 3 )
50	 ( 6 4 )	 ( 6 3 )	 ( 6 3 )	 ( 6 4 )	 ( 14 4 )	 ( 6 4 )	 ( 6 4 )	 ( 5 3 )	 ( 5 4 )	 ( 28 2 )	 ( 5 4 )	 ( 5 4 )	 ( 7 4 )	 ( 14 3 )	 ( 5 4 )	 ( 14 4 )	 ( 14 4 )	 ( 13 3 )	 ( 13 4 )	 ( 28 3 )	 ( 5 5 )	 ( 5 5 )	 ( 5 5 )	 ( 5 5 )	 ( 13 5 )	 ( 14 4 )	 ( 7 4 )	 ( 14 4 )	 ( 6 4 )	 ( 6 4 )	 ( 6 3 )	 ( 6 5 )	 ( 6 5 )	 ( 6 5 )	 ( 6 5 )	 ( 5 6 )	 ( 11 4 )	 ( 14 4 )	 ( 6 3 )	 ( 14 3 )	 ( 14 4 )	 ( 6 5 )	 ( 6 4 )	 ( 6 2 )	 ( 6 4 )	 ( 14 2 )	 ( 28 1 )	 ( 7 2 )	 ( 25 2 )	 ( 40 1 )	 ( 2147483647 0 )	 ( 5 5 )	 ( 5 5 )	 ( 7 5 )	 ( 10 5 )	 ( 6 3 )	 ( 6 4 )	 ( 6 3 )	 ( 6 5 )	 ( 7 3 )	 ( 6 3 )	 ( 10 4 )	 ( 5 5 )	 ( 6 4 )	 ( 28 3 )	 ( 12 4 )	 ( 28 3 )	 ( 6 2 )	 ( 7 3 )	 ( 7 3 )	 ( 7 3 )	 ( 6 3 )
51	 ( 6 5 )	 ( 4 5 )	 ( 4 5 )	 ( 4 5 )	 ( 8 4 )	 ( 4 4 )	 ( 4 4 )	 ( 12 2 )	 ( 25 1 )	 ( 5 3 )	 ( 18 2 )	 ( 20 2 )	 ( 20 3 )	 ( 8 3 )	 ( 12 3 )	 ( 8 4 )	 ( 8 4 )	 ( 20 3 )	 ( 20 2 )	 ( 20 4 )	 ( 20 3 )	 ( 20 3 )	 ( 20 3 )	 ( 20 3 )	 ( 20 1 )	 ( 8 4 )	 ( 7 4 )	 ( 8 4 )	 ( 4 6 )	 ( 4 5 )	 ( 4 5 )	 ( 4 5 )	 ( 4 6 )	 ( 4 5 )	 ( 4 5 )	 ( 20 4 )	 ( 4 4 )	 ( 4 5 )	 ( 4 3 )	 ( 8 5 )	 ( 8 4 )	 ( 4 5 )	 ( 4 5 )	 ( 4 4 )	 ( 4 5 )	 ( 8 4 )	 ( 8 5 )	 ( 5 5 )	 ( 8 6 )	 ( 5 4 )	 ( 5 5 )	 ( 2147483647 0 )	 ( 20 4 )	 ( 12 4 )	 ( 12 4 )	 ( 4 6 )	 ( 4 6 )	 ( 4 5 )	 ( 4 6 )	 ( 5 6 )	 ( 4 5 )	 ( 8 4 )	 ( 50 1 )	 ( 4 4 )	 ( 5 4 )	 ( 20 2 )	 ( 12 3 )	 ( 5 5 )	 ( 5 6 )	 ( 5 6 )	 ( 5 6 )	 ( 4 5 )
52	 ( 6 5 )	 ( 6 6 )	 ( 6 6 )	 ( 6 6 )	 ( 8 4 )	 ( 4 6 )	 ( 4 6 )	 ( 25 2 )	 ( 20 3 )	 ( 5 3 )	 ( 33 2 )	 ( 33 2 )	 ( 33 3 )	 ( 8 3 )	 ( 25 1 )	 ( 8 4 )	 ( 8 4 )	 ( 5 4 )	 ( 25 4 )	 ( 5 4 )	 ( 33 1 )	 ( 33 2 )	 ( 33 2 )	 ( 33 2 )	 ( 25 3 )	 ( 8 4 )	 ( 20 3 )	 ( 8 4 )	 ( 6 8 )	 ( 6 7 )	 ( 6 7 )	 ( 4 7 )	 ( 4 8 )	 ( 4 7 )	 ( 4 7 )	 ( 33 3 )	 ( 8 6 )	 ( 8 6 )	 ( 4 5 )	 ( 8 5 )	 ( 8 4 )	 ( 4 7 )	 ( 4 7 )	 ( 6 6 )	 ( 6 7 )	 ( 8 4 )	 ( 8 5 )	 ( 5 5 )	 ( 8 6 )	 ( 5 4 )	 ( 5 5 )	 ( 20 4 )	 ( 2147483647 0 )	 ( 20 2 )	 ( 25 2 )	 ( 6 7 )	 ( 6 8 )	 ( 6 7 )	 ( 4 8 )	 ( 5 6 )	 ( 5 6 )	 ( 14 3 )	 ( 20 4 )	 ( 4 6 )	 ( 5 4 )	 ( 20 4 )	 ( 5 4 )	 ( 5 5 )	 ( 5 6 )	 ( 5 6 )	 ( 5 6 )	 ( 6 7 )
53	 ( 6 4 )	 ( 6 5 )	 ( 6 5 )	 ( 6 5 )	 ( 7 3 )	 ( 6 6 )	 ( 6 6 )	 ( 20 2 )	 ( 12 3 )	 ( 5 3 )	 ( 20 3 )	 ( 20 3 )	 ( 20 3 )	 ( 7 2 )	 ( 20 1 )	 ( 7 3 )	 ( 7 3 )	 ( 5 4 )	 ( 20 5 )	 ( 5 4 )	 ( 20 2 )	 ( 20 3 )	 ( 20 3 )	 ( 20 3 )	 ( 20 4 )	 ( 7 3 )	 ( 50 1 )	 ( 7 3 )	 ( 6 7 )	 ( 6 6 )	 ( 6 6 )	 ( 6 7 )	 ( 6 8 )	 ( 6 7 )	 ( 6 7 )	 ( 20 4 )	 ( 7 5 )	 ( 7 5 )	 ( 7 6 )	 ( 7 4 )	 ( 7 3 )	 ( 6 7 )	 ( 6 7 )	 ( 6 5 )	 ( 6 6 )	 ( 7 3 )	 ( 7 4 )	 ( 5 5 )	 ( 7 5 )	 ( 5 4 )	 ( 7 5 )	 ( 12 4 )	 ( 20 2 )	 ( 2147483647 0 )	 ( 50 1 )	 ( 6 6 )	 ( 6 7 )	 ( 6 6 )	 ( 6 8 )	 ( 5 6 )	 ( 6 6 )	 ( 50 2 )	 ( 12 4 )	 ( 7 7 )	 ( 5 4 )	 ( 12 4 )	 ( 5 4 )	 ( 5 5 )	 ( 5 6 )	 ( 5 6 )	 ( 5 6 )	 ( 6 6 )
54	 ( 6 4 )	 ( 6 5 )	 ( 6 5 )	 ( 6 5 )	 ( 10 3 )	 ( 6 6 )	 ( 6 6 )	 ( 50 2 )	 ( 12 3 )	 ( 5 3 )	 ( 40 3 )	 ( 50 3 )	 ( 50 3 )	 ( 10 2 )	 ( 50 1 )	 ( 10 3 )	 ( 10 3 )	 ( 5 4 )	 ( 25 5 )	 ( 5 4 )	 ( 50 2 )	 ( 50 3 )	 ( 40 3 )	 ( 50 3 )	 ( 25 4 )	 ( 10 3 )	 ( 50 2 )	 ( 10 3 )	 ( 6 7 )	 ( 6 6 )	 ( 6 6 )	 ( 6 7 )	 ( 6 8 )	 ( 6 7 )	 ( 6 7 )	 ( 50 4 )	 ( 10 5 )	 ( 10 5 )	 ( 10 6 )	 ( 10 4 )	 ( 10 3 )	 ( 6 7 )	 ( 6 7 )	 ( 6 5 )	 ( 6 6 )	 ( 10 3 )	 ( 10 4 )	 ( 5 5 )	 ( 10 5 )	 ( 5 4 )	 ( 10 5 )	 ( 12 4 )	 ( 25 2 )	 ( 50 1 )	 ( 2147483647 0 )	 ( 6 6 )	 ( 6 7 )	 ( 6 6 )	 ( 6 8 )	 ( 5 6 )	 ( 6 6 )	 ( 14 1 )	 ( 12 4 )	 ( 10 7 )	 ( 5 4 )	 ( 12 4 )	 ( 5 4 )	 ( 5 5 )	 ( 5 6 )	 ( 5 6 )	 ( 5 6 )	 ( 6 6 )
55	 ( 20 3 )	 ( 20 2 )	 ( 20 3 )	 ( 20 3 )	 ( 6 4 )	 ( 20 2 )	 ( 20 3 )	 ( 6 5 )	 ( 6 6 )	 ( 6 4 )	 ( 6 6 )	 ( 6 6 )	 ( 6 5 )	 ( 6 4 )	 ( 6 6 )	 ( 6 5 )	 ( 6 5 )	 ( 6 5 )	 ( 4 4 )	 ( 6 5 )	 ( 6 7 )	 ( 6 7 )	 ( 6 7 )	 ( 6 7 )	 ( 4 5 )	 ( 6 5 )	 ( 6 5 )	 ( 6 5 )	 ( 20 4 )	 ( 20 3 )	 ( 20 3 )	 ( 20 3 )	 ( 18 4 )	 ( 20 4 )	 ( 18 3 )	 ( 6 8 )	 ( 14 4 )	 ( 14 5 )	 ( 20 3 )	 ( 6 4 )	 ( 6 5 )	 ( 20 3 )	 ( 20 4 )	 ( 20 2 )	 ( 20 2 )	 ( 6 3 )	 ( 6 2 )	 ( 33 3 )	 ( 6 1 )	 ( 6 3 )	 ( 6 3 )	 ( 4 6 )	 ( 6 7 )	 ( 6 6 )	 ( 6 6 )	 ( 2147483647 0 )	 ( 20 2 )	 ( 20 1 )	 ( 20 3 )	 ( 50 2 )	 ( 50 1 )	 ( 6 5 )	 ( 6 7 )	 ( 20 4 )	 ( 6 5 )	 ( 6 6 )	 ( 6 5 )	 ( 33 2 )	 ( 33 3 )	 ( 50 2 )	 ( 33 2 )	 ( 33 1 )
56	 ( 22 3 )	 ( 22 2 )	 ( 33 3 )	 ( 22 3 )	 ( 6 4 )	 ( 22 2 )	 ( 25 3 )	 ( 6 6 )	 ( 6 7 )	 ( 7 5 )	 ( 6 7 )	 ( 4 6 )	 ( 6 6 )	 ( 6 5 )	 ( 6 7 )	 ( 6 5 )	 ( 6 5 )	 ( 4 5 )	 ( 4 4 )	 ( 7 6 )	 ( 4 7 )	 ( 4 7 )	 ( 4 7 )	 ( 4 7 )	 ( 4 5 )	 ( 6 5 )	 ( 6 6 )	 ( 6 5 )	 ( 40 3 )	 ( 33 3 )	 ( 40 3 )	 ( 40 2 )	 ( 40 4 )	 ( 25 4 )	 ( 18 3 )	 ( 4 8 )	 ( 14 4 )	 ( 14 5 )	 ( 22 3 )	 ( 11 5 )	 ( 6 5 )	 ( 50 2 )	 ( 40 4 )	 ( 40 2 )	 ( 33 2 )	 ( 6 4 )	 ( 6 3 )	 ( 10 3 )	 ( 6 3 )	 ( 7 4 )	 ( 6 4 )	 ( 4 6 )	 ( 6 8 )	 ( 6 7 )	 ( 6 7 )	 ( 20 2 )	 ( 2147483647 0 )	 ( 40 1 )	 ( 50 1 )	 ( 10 2 )	 ( 20 3 )	 ( 6 6 )	 ( 4 7 )	 ( 16 3 )	 ( 7 6 )	 ( 7 7 )	 ( 7 6 )	 ( 20 4 )	 ( 10 4 )	 ( 20 4 )	 ( 20 4 )	 ( 20 3 )
57	 ( 22 2 )	 ( 22 1 )	 ( 33 2 )	 ( 22 2 )	 ( 6 3 )	 ( 22 1 )	 ( 25 2 )	 ( 6 5 )	 ( 6 6 )	 ( 7 4 )	 ( 6 6 )	 ( 4 5 )	 ( 6 5 )	 ( 6 4 )	 ( 6 6 )	 ( 6 4 )	 ( 6 4 )	 ( 4 4 )	 ( 4 3 )	 ( 7 5 )	 ( 4 6 )	 ( 4 6 )	 ( 4 6 )	 ( 4 6 )	 ( 4 4 )	 ( 6 4 )	 ( 6 5 )	 ( 6 4 )	 ( 40 3 )	 ( 22 2 )	 ( 50 2 )	 ( 22 2 )	 ( 18 3 )	 ( 25 3 )	 ( 18 2 )	 ( 4 7 )	 ( 14 3 )	 ( 14 4 )	 ( 22 2 )	 ( 11 4 )	 ( 6 4 )	 ( 33 2 )	 ( 50 3 )	 ( 50 1 )	 ( 33 1 )	 ( 6 3 )	 ( 6 2 )	 ( 10 2 )	 ( 6 2 )	 ( 7 3 )	 ( 6 3 )	 ( 4 5 )	 ( 6 7 )	 ( 6 6 )	 ( 6 6 )	 ( 20 1 )	 ( 40 1 )	 ( 2147483647 0 )	 ( 40 2 )	 ( 10 1 )	 ( 20 2 )	 ( 6 5 )	 ( 4 6 )	 ( 22 3 )	 ( 7 5 )	 ( 7 6 )	 ( 7 5 )	 ( 20 3 )	 ( 10 3 )	 ( 20 3 )	 ( 20 3 )	 ( 20 2 )
58	 ( 28 4 )	 ( 40 3 )	 ( 33 3 )	 ( 40 3 )	 ( 6 5 )	 ( 40 2 )	 ( 25 3 )	 ( 6 7 )	 ( 4 7 )	 ( 7 6 )	 ( 6 8 )	 ( 4 6 )	 ( 6 7 )	 ( 6 6 )	 ( 6 8 )	 ( 6 6 )	 ( 6 6 )	 ( 4 5 )	 ( 4 4 )	 ( 4 6 )	 ( 4 7 )	 ( 4 7 )	 ( 4 7 )	 ( 4 7 )	 ( 4 5 )	 ( 6 6 )	 ( 6 7 )	 ( 6 6 )	 ( 40 2 )	 ( 33 2 )	 ( 40 3 )	 ( 40 1 )	 ( 40 3 )	 ( 40 4 )	 ( 18 3 )	 ( 4 8 )	 ( 14 4 )	 ( 14 5 )	 ( 40 3 )	 ( 11 5 )	 ( 6 6 )	 ( 50 1 )	 ( 40 4 )	 ( 40 3 )	 ( 40 2 )	 ( 6 5 )	 ( 6 4 )	 ( 10 4 )	 ( 6 4 )	 ( 7 5 )	 ( 6 5 )	 ( 4 6 )	 ( 4 8 )	 ( 6 8 )	 ( 6 8 )	 ( 20 3 )	 ( 50 1 )	 ( 40 2 )	 ( 2147483647 0 )	 ( 10 3 )	 ( 16 3 )	 ( 6 7 )	 ( 4 7 )	 ( 16 2 )	 ( 7 7 )	 ( 7 8 )	 ( 7 7 )	 ( 16 4 )	 ( 16 5 )	 ( 16 4 )	 ( 16 4 )	 ( 20 4 )
59	 ( 10 3 )	 ( 10 2 )	 ( 16 3 )	 ( 10 3 )	 ( 6 4 )	 ( 10 2 )	 ( 16 3 )	 ( 5 4 )	 ( 5 5 )	 ( 7 3 )	 ( 5 5 )	 ( 5 5 )	 ( 5 5 )	 ( 5 4 )	 ( 5 5 )	 ( 6 5 )	 ( 6 5 )	 ( 7 4 )	 ( 4 4 )	 ( 7 4 )	 ( 5 6 )	 ( 5 6 )	 ( 5 6 )	 ( 5 6 )	 ( 4 5 )	 ( 6 5 )	 ( 5 5 )	 ( 6 5 )	 ( 11 4 )	 ( 10 3 )	 ( 11 3 )	 ( 10 3 )	 ( 10 4 )	 ( 16 4 )	 ( 10 3 )	 ( 5 7 )	 ( 11 4 )	 ( 11 5 )	 ( 11 3 )	 ( 5 4 )	 ( 6 5 )	 ( 16 3 )	 ( 16 4 )	 ( 11 2 )	 ( 16 2 )	 ( 5 3 )	 ( 5 2 )	 ( 25 1 )	 ( 6 3 )	 ( 7 2 )	 ( 7 3 )	 ( 5 6 )	 ( 5 6 )	 ( 5 6 )	 ( 5 6 )	 ( 50 2 )	 ( 10 2 )	 ( 10 1 )	 ( 10 3 )	 ( 2147483647 0 )	 ( 50 1 )	 ( 5 5 )	 ( 5 6 )	 ( 16 4 )	 ( 7 4 )	 ( 7 5 )	 ( 7 4 )	 ( 33 2 )	 ( 25 2 )	 ( 50 2 )	 ( 33 2 )	 ( 33 3 )
60	 ( 16 3 )	 ( 16 2 )	 ( 16 2 )	 ( 16 3 )	 ( 6 4 )	 ( 16 2 )	 ( 16 2 )	 ( 5 4 )	 ( 5 5 )	 ( 6 3 )	 ( 5 5 )	 ( 5 5 )	 ( 6 5 )	 ( 6 4 )	 ( 5 5 )	 ( 6 5 )	 ( 6 5 )	 ( 6 4 )	 ( 4 3 )	 ( 6 4 )	 ( 5 6 )	 ( 5 6 )	 ( 5 6 )	 ( 5 6 )	 ( 4 4 )	 ( 6 5 )	 ( 6 5 )	 ( 6 5 )	 ( 11 3 )	 ( 16 3 )	 ( 11 2 )	 ( 16 3 )	 ( 16 4 )	 ( 16 3 )	 ( 16 3 )	 ( 5 7 )	 ( 11 3 )	 ( 11 4 )	 ( 11 2 )	 ( 11 4 )	 ( 6 5 )	 ( 16 2 )	 ( 16 3 )	 ( 11 1 )	 ( 16 1 )	 ( 6 3 )	 ( 6 2 )	 ( 33 2 )	 ( 6 2 )	 ( 6 2 )	 ( 6 3 )	 ( 4 5 )	 ( 5 6 )	 ( 6 6 )	 ( 6 6 )	 ( 50 1 )	 ( 20 3 )	 ( 20 2 )	 ( 16 3 )	 ( 50 1 )	 ( 2147483647 0 )	 ( 6 5 )	 ( 5 6 )	 ( 16 3 )	 ( 6 4 )	 ( 6 5 )	 ( 6 4 )	 ( 33 1 )	 ( 33 2 )	 ( 50 1 )	 ( 33 1 )	 ( 33 2 )
61	 ( 6 3 )	 ( 6 4 )	 ( 6 4 )	 ( 6 4 )	 ( 10 2 )	 ( 6 5 )	 ( 6 5 )	 ( 8 2 )	 ( 8 3 )	 ( 5 3 )	 ( 8 3 )	 ( 8 3 )	 ( 7 2 )	 ( 10 1 )	 ( 14 2 )	 ( 10 2 )	 ( 10 2 )	 ( 5 4 )	 ( 8 5 )	 ( 5 4 )	 ( 14 3 )	 ( 14 4 )	 ( 14 4 )	 ( 14 4 )	 ( 8 4 )	 ( 10 2 )	 ( 50 1 )	 ( 10 2 )	 ( 6 6 )	 ( 6 5 )	 ( 6 5 )	 ( 6 6 )	 ( 6 7 )	 ( 6 6 )	 ( 6 6 )	 ( 14 5 )	 ( 10 4 )	 ( 10 4 )	 ( 10 5 )	 ( 10 3 )	 ( 10 2 )	 ( 6 6 )	 ( 6 6 )	 ( 6 4 )	 ( 6 5 )	 ( 10 2 )	 ( 10 3 )	 ( 5 4 )	 ( 10 4 )	 ( 10 4 )	 ( 10 4 )	 ( 8 4 )	 ( 14 3 )	 ( 50 2 )	 ( 14 1 )	 ( 6 5 )	 ( 6 6 )	 ( 6 5 )	 ( 6 7 )	 ( 5 5 )	 ( 6 5 )	 ( 2147483647 0 )	 ( 8 4 )	 ( 10 6 )	 ( 5 4 )	 ( 8 4 )	 ( 5 4 )	 ( 6 5 )	 ( 5 5 )	 ( 5 5 )	 ( 5 5 )	 ( 6 5 )
62	 ( 6 5 )	 ( 6 6 )	 ( 6 6 )	 ( 6 6 )	 ( 8 4 )	 ( 4 5 )	 ( 4 5 )	 ( 12 2 )	 ( 50 1 )	 ( 5 3 )	 ( 18 2 )	 ( 20 2 )	 ( 20 3 )	 ( 8 3 )	 ( 12 3 )	 ( 8 4 )	 ( 8 4 )	 ( 20 4 )	 ( 20 3 )	 ( 5 4 )	 ( 20 3 )	 ( 20 3 )	 ( 20 3 )	 ( 20 3 )	 ( 20 2 )	 ( 8 4 )	 ( 7 4 )	 ( 8 4 )	 ( 4 7 )	 ( 4 6 )	 ( 4 6 )	 ( 4 6 )	 ( 4 7 )	 ( 4 6 )	 ( 4 6 )	 ( 20 4 )	 ( 4 5 )	 ( 8 6 )	 ( 4 4 )	 ( 8 5 )	 ( 8 4 )	 ( 4 6 )	 ( 4 6 )	 ( 4 5 )	 ( 4 6 )	 ( 8 4 )	 ( 8 5 )	 ( 5 5 )	 ( 8 6 )	 ( 5 4 )	 ( 5 5 )	 ( 50 1 )	 ( 20 4 )	 ( 12 4 )	 ( 12 4 )	 ( 6 7 )	 ( 4 7 )	 ( 4 6 )	 ( 4 7 )	 ( 5 6 )	 ( 5 6 )	 ( 8 4 )	 ( 2147483647 0 )	 ( 4 5 )	 ( 5 4 )	 ( 20 2 )	 ( 12 3 )	 ( 5 5 )	 ( 5 6 )	 ( 5 6 )	 ( 5 6 )	 ( 4 6 )
63	 ( 28 4 )	 ( 22 3 )	 ( 22 3 )	 ( 50 3 )	 ( 11 4 )	 ( 50 2 )	 ( 18 2 )	 ( 4 5 )	 ( 4 5 )	 ( 4 4 )	 ( 4 6 )	 ( 4 4 )	 ( 4 5 )	 ( 11 5 )	 ( 4 6 )	 ( 11 5 )	 ( 11 5 )	 ( 4 3 )	 ( 4 2 )	 ( 4 4 )	 ( 4 5 )	 ( 4 5 )	 ( 4 5 )	 ( 4 5 )	 ( 4 3 )	 ( 11 5 )	 ( 7 6 )	 ( 11 5 )	 ( 16 3 )	 ( 16 2 )	 ( 22 3 )	 ( 40 3 )	 ( 18 4 )	 ( 18 3 )	 ( 18 3 )	 ( 4 6 )	 ( 14 2 )	 ( 14 3 )	 ( 50 1 )	 ( 11 3 )	 ( 11 5 )	 ( 16 1 )	 ( 18 3 )	 ( 22 2 )	 ( 16 2 )	 ( 11 4 )	 ( 6 3 )	 ( 5 4 )	 ( 6 4 )	 ( 6 4 )	 ( 6 4 )	 ( 4 4 )	 ( 4 6 )	 ( 7 7 )	 ( 10 7 )	 ( 20 4 )	 ( 16 3 )	 ( 22 3 )	 ( 16 2 )	 ( 16 4 )	 ( 16 3 )	 ( 10 6 )	 ( 4 5 )	 ( 2147483647 0 )	 ( 4 5 )	 ( 4 6 )	 ( 4 5 )	 ( 16 4 )	 ( 16 5 )	 ( 16 4 )	 ( 16 4 )	 ( 20 3 )
64	 ( 5 5 )	 ( 6 5 )	 ( 6 5 )	 ( 6 6 )	 ( 5 4 )	 ( 4 5 )	 ( 4 5 )	 ( 5 2 )	 ( 5 3 )	 ( 50 1 )	 ( 5 3 )	 ( 5 3 )	 ( 5 3 )	 ( 5 3 )	 ( 5 3 )	 ( 5 4 )	 ( 5 4 )	 ( 22 2 )	 ( 22 3 )	 ( 25 1 )	 ( 5 4 )	 ( 5 4 )	 ( 5 4 )	 ( 5 4 )	 ( 22 4 )	 ( 5 4 )	 ( 5 4 )	 ( 5 4 )	 ( 6 6 )	 ( 6 6 )	 ( 6 5 )	 ( 4 6 )	 ( 6 7 )	 ( 4 6 )	 ( 4 6 )	 ( 5 5 )	 ( 4 5 )	 ( 14 6 )	 ( 4 4 )	 ( 14 5 )	 ( 5 4 )	 ( 6 6 )	 ( 6 6 )	 ( 6 4 )	 ( 6 5 )	 ( 14 4 )	 ( 28 3 )	 ( 7 3 )	 ( 25 4 )	 ( 28 2 )	 ( 28 3 )	 ( 5 4 )	 ( 5 4 )	 ( 5 4 )	 ( 5 4 )	 ( 6 5 )	 ( 7 6 )	 ( 7 5 )	 ( 7 7 )	 ( 7 4 )	 ( 6 4 )	 ( 5 4 )	 ( 5 4 )	 ( 4 5 )	 ( 2147483647 0 )	 ( 12 3 )	 ( 40 2 )	 ( 6 3 )	 ( 7 4 )	 ( 7 4 )	 ( 7 4 )	 ( 6 5 )
65	 ( 6 5 )	 ( 6 6 )	 ( 6 6 )	 ( 6 6 )	 ( 8 4 )	 ( 4 6 )	 ( 4 6 )	 ( 12 2 )	 ( 20 1 )	 ( 12 2 )	 ( 18 2 )	 ( 20 2 )	 ( 20 3 )	 ( 8 3 )	 ( 12 3 )	 ( 8 4 )	 ( 8 4 )	 ( 12 3 )	 ( 20 4 )	 ( 12 3 )	 ( 20 3 )	 ( 20 3 )	 ( 20 3 )	 ( 20 3 )	 ( 20 3 )	 ( 8 4 )	 ( 7 4 )	 ( 8 4 )	 ( 6 7 )	 ( 6 7 )	 ( 6 6 )	 ( 4 7 )	 ( 6 8 )	 ( 4 7 )	 ( 4 7 )	 ( 20 4 )	 ( 8 6 )	 ( 8 6 )	 ( 4 5 )	 ( 8 5 )	 ( 8 4 )	 ( 6 7 )	 ( 6 7 )	 ( 6 5 )	 ( 6 6 )	 ( 8 4 )	 ( 12 4 )	 ( 7 4 )	 ( 12 5 )	 ( 12 3 )	 ( 12 4 )	 ( 20 2 )	 ( 20 4 )	 ( 12 4 )	 ( 12 4 )	 ( 6 6 )	 ( 7 7 )	 ( 7 6 )	 ( 7 8 )	 ( 7 5 )	 ( 6 5 )	 ( 8 4 )	 ( 20 2 )	 ( 4 6 )	 ( 12 3 )	 ( 2147483647 0 )	 ( 12 1 )	 ( 6 4 )	 ( 7 5 )	 ( 7 5 )	 ( 7 5 )	 ( 6 6 )
66	 ( 5 5 )	 ( 6 5 )	 ( 6 5 )	 ( 6 6 )	 ( 5 4 )	 ( 4 5 )	 ( 4 5 )	 ( 5 2 )	 ( 12 2 )	 ( 40 1 )	 ( 12 3 )	 ( 12 3 )	 ( 5 3 )	 ( 5 3 )	 ( 5 3 )	 ( 5 4 )	 ( 5 4 )	 ( 13 2 )	 ( 13 3 )	 ( 33 2 )	 ( 12 4 )	 ( 12 4 )	 ( 12 4 )	 ( 12 4 )	 ( 13 4 )	 ( 5 4 )	 ( 5 4 )	 ( 5 4 )	 ( 6 6 )	 ( 6 6 )	 ( 6 5 )	 ( 4 6 )	 ( 6 7 )	 ( 4 6 )	 ( 4 6 )	 ( 12 5 )	 ( 4 5 )	 ( 14 6 )	 ( 4 4 )	 ( 14 5 )	 ( 5 4 )	 ( 6 6 )	 ( 6 6 )	 ( 6 4 )	 ( 6 5 )	 ( 14 4 )	 ( 28 3 )	 ( 7 3 )	 ( 25 4 )	 ( 28 2 )	 ( 28 3 )	 ( 12 3 )	 ( 5 4 )	 ( 5 4 )	 ( 5 4 )	 ( 6 5 )	 ( 7 6 )	 ( 7 5 )	 ( 7 7 )	 ( 7 4 )	 ( 6 4 )	 ( 5 4 )	 ( 12 3 )	 ( 4 5 )	 ( 40 2 )	 ( 12 1 )	 ( 2147483647 0 )	 ( 6 3 )	 ( 7 4 )	 ( 7 4 )	 ( 7 4 )	 ( 6 5 )
